,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
"('DoS/DDoS Attack', 71924)",192.168.20.134-200.175.2.130-80-39570-6,200.175.2.130,39570,192.168.20.134,80,6,27/12/2019 05:05:28 PM,353,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8498.583569,176.5,113.8441918,257.0,96.0,96.0,96.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,5665.722379999998,2832.86119,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 10008)",192.168.20.134-43.208.136.168-0-0-0,43.208.136.168,0,192.168.20.134,0,0,4/2/2020 15:20,2,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 67635)",192.168.3.130-43.73.39.47-0-0-0,43.73.39.47,0,192.168.3.130,0,0,10/1/2020 5:56,43,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.62791,43.0,0.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.0,43.0,43.0,0,0,0,0,0,0,0.0,46511.62791,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 15260)",192.168.20.134-99.81.4.31-0-0-0,99.81.4.31,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 32723)",192.168.3.130-104.160.177.245-0-0-0,104.160.177.245,0,192.168.3.130,0,0,10/1/2020 5:57,12,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.6667,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,0,0,0.0,166666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 47493)",192.168.20.134-71.88.129.250-0-0-0,71.88.129.250,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 64872)",192.168.20.134-200.175.2.130-80-55828-6,200.175.2.130,55828,192.168.20.134,80,6,27/12/2019 05:04:37 PM,12627,2,6,352.0,1884.0,352,0,176.0,248.901587,1448,0,314.0,579.8237663,177080.8585,633.5629999,1803.857143,2700.804289,6852.0,7.0,1494.0,1494.0,0.0,1494.0,1494.0,12627.0,2525.4,3434.47191,6852.0,9.0,0,0,0,0,64,208,158.39075,475.1722499,0,1448,248.4444444,479.7051467,230117.0278,0,1,0,0,0,0,0,0,3,279.5,176.0,314.0,0,0,0,0,0,0,2,352,6,1884,-1,59,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 40710)",192.168.20.134-87.37.31.93-0-0-0,87.37.31.93,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 49782)",192.168.20.134-200.175.2.130-80-38276-6,200.175.2.130,38276,192.168.20.134,80,6,1/1/2020 23:19,9180,2,6,17.0,2336.0,17,0,8.5,12.02081528,1448,0,389.3333333,623.8832156000002,256318.0828,871.4596949999999,1311.428571,3056.559278,8222.0,7.0,166.0,166.0,0.0,166.0,166.0,9180.0,1836.0,3677.189756,8395.0,12.0,0,0,0,0,64,208,217.8649237,653.5947712000002,0,1448,261.4444444,529.2381579,280093.0278,0,1,0,0,0,0,0,0,3,294.125,8.5,389.3333333,0,0,0,0,0,0,2,17,6,2336,-1,57,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 12470)",161.179.83.200-192.168.3.130-0-0-0,161.179.83.200,0,192.168.3.130,0,0,10/1/2020 5:57,13,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153846.1538,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,0,0.0,153846.1538,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 12024)",192.168.20.134-251.8.119.31-0-0-0,251.8.119.31,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 68198)",192.168.3.130-102.130.252.58-0-0-0,102.130.252.58,0,192.168.3.130,0,0,10/1/2020 5:57,55,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,55.0,55.0,0,0,0,0,0,0,0.0,36363.63636,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 16862)",192.168.3.130-34.214.201.237-0-0-0,34.214.201.237,0,192.168.3.130,0,0,10/1/2020 5:57,30,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,66666.66667,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,30.0,30.0,0,0,0,0,0,0,0.0,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 17520)",192.168.3.130-46.156.56.31-0-0-0,46.156.56.31,0,192.168.3.130,0,0,10/1/2020 5:56,18,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,18.0,18.0,0,0,0,0,0,0,0.0,111111.1111,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 2770)",192.168.20.134-88.159.61.242-0-0-0,88.159.61.242,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 20389)",192.168.3.130-201.81.41.6-0-0-0,201.81.41.6,0,192.168.3.130,0,0,10/1/2020 5:57,61,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,61.0,61.0,0,0,0,0,0,0,0.0,32786.88525,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 54707)",192.168.20.134-200.175.2.130-80-44504-6,200.175.2.130,44504,192.168.20.134,80,6,27/12/2019 05:04:13 PM,64208,2,6,314.0,1878.0,314,0,157.0,222.0315293,1448,0,313.0,579.6115941,34139.04809,124.595066,9172.571429,21516.94406,57738.0,5.0,543.0,543.0,0.0,543.0,543.0,64208.0,12841.6,25524.71758,58290.0,5.0,0,0,0,0,64,208,31.14876651,93.44629953,0,1448,243.5555556,478.5765642,229035.5278,0,1,0,0,0,0,0,0,3,274.0,157.0,313.0,0,0,0,0,0,0,2,314,6,1878,-1,60,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 67399)",192.168.3.130-36.201.221.131-0-0-0,36.201.221.131,0,192.168.3.130,0,0,10/1/2020 5:56,14,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,0,0.0,142857.1429,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 28991)",192.168.3.130-126.115.9.231-0-0-0,126.115.9.231,0,192.168.3.130,0,0,10/1/2020 5:57,21,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,0,0.0,95238.09524,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 56784)",192.168.3.130-21.34.189.214-0-0-0,21.34.189.214,0,192.168.3.130,0,0,10/1/2020 5:56,26,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,26.0,26.0,0,0,0,0,0,0,0.0,76923.07692,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 7681)",192.168.3.130-111.164.75.230-0-0-0,111.164.75.230,0,192.168.3.130,0,0,10/1/2020 5:56,16,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 23041)",189.213.39.118-192.168.20.134-0-0-0,189.213.39.118,0,192.168.20.134,0,0,4/2/2020 15:20,2,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 17113)",138.145.231.138-192.168.3.130-0-0-0,138.145.231.138,0,192.168.3.130,0,0,10/1/2020 5:57,15,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,15.0,0,0,0,0,0,0,0.0,133333.3333,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 79423)",192.168.20.134-200.175.2.130-80-36870-6,200.175.2.130,36870,192.168.20.134,80,6,27/12/2019 05:05:25 PM,94,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31914.89362,47.0,49.49747468,82.0,12.0,82.0,82.0,0.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,21276.59574,10638.29787,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 34734)",192.168.3.130-110.89.4.4-0-0-0,110.89.4.4,0,192.168.3.130,0,0,10/1/2020 5:56,10,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,10.0,0,0,0,0,0,0,0.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 22622)",192.168.3.130-113.29.110.99-0-0-0,113.29.110.99,0,192.168.3.130,0,0,10/1/2020 5:56,16,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0.0,125000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 76164)",192.168.20.134-200.175.2.130-80-51308-6,192.168.20.134,80,200.175.2.130,51308,6,27/12/2019 05:04:25 PM,9096,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,329.8153034,4548.0,3645.842564,7126.0,1970.0,0.0,0.0,0.0,0.0,0.0,9096.0,4548.0,3645.842564,7126.0,1970.0,0,0,0,0,0,72,0.0,329.8153034,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 47043)",192.168.3.130-3.130.252.22-0-0-0,3.130.252.22,0,192.168.3.130,0,0,10/1/2020 5:57,31,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,64516.12903,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,31.0,31.0,0,0,0,0,0,0,0.0,64516.12903,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 13032)",192.168.3.130-39.130.22.235-0-0-0,39.130.22.235,0,192.168.3.130,0,0,10/1/2020 5:56,22,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0.0,90909.09091,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 13681)",192.168.3.130-126.123.115.192-0-0-0,126.123.115.192,0,192.168.3.130,0,0,10/1/2020 5:56,91,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,91.0,91.0,0,0,0,0,0,0,0.0,21978.02198,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 28583)",192.168.20.134-31.6.184.9-0-0-0,31.6.184.9,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 56218)",192.168.20.134-200.175.2.130-80-46210-6,200.175.2.130,46210,192.168.20.134,80,6,27/12/2019 05:04:15 PM,223,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,13452.9148,111.5,127.9863274,202.0,21.0,202.0,202.0,0.0,202.0,202.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,8968.609865,4484.3049329999985,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 17161)",192.168.20.134-25.65.122.149-0-0-0,25.65.122.149,0,192.168.20.134,0,0,4/2/2020 15:20,3,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,0.0,666666.6667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 52748)",135.93.187.79-192.168.3.130-0-0-0,135.93.187.79,0,192.168.3.130,0,0,10/1/2020 5:56,56,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35714.285710000004,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,56.0,56.0,0,0,0,0,0,0,0.0,35714.285710000004,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 75568)",192.168.20.134-200.175.2.130-80-44808-6,192.168.20.134,80,200.175.2.130,44808,6,27/12/2019 05:05:36 PM,30621,0,3,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,97.97198001,15310.5,21526.45174,30532.0,89.0,0.0,0.0,0.0,0.0,0.0,30621.0,15310.5,21526.45174,30532.0,89.0,0,0,0,0,0,72,0.0,97.97198001,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 77139)",192.168.20.134-200.175.2.130-80-34368-6,200.175.2.130,34368,192.168.20.134,80,6,27/12/2019 05:05:22 PM,1795,2,1,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1671.309192,897.5,439.1133111,1208.0,587.0,1208.0,1208.0,0.0,1208.0,1208.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,32,1114.206128,557.1030641,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,502,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 19650)",192.168.20.134-48.196.235.18-0-0-0,48.196.235.18,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 61433)",192.168.3.130-208.43.195.110-0-0-0,208.43.195.110,0,192.168.3.130,0,0,10/1/2020 5:57,48,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,41666.66667,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,0,0,0.0,41666.66667,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 27999)",192.168.20.134-88.208.30.149-0-0-0,88.208.30.149,0,192.168.20.134,0,0,4/2/2020 15:20,1,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0.0,2000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
"('DoS/DDoS Attack', 46425)",192.168.20.134-199.215.98.136-0-0-0,199.215.98.136,0,192.168.20.134,0,0,4/2/2020 15:20,2,0,2,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DoS/DDoS Attack
